"","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"837","25kPa","E2","08","10 uM","04","25/75","Collagen IDecorin","C1DN",70.3333333333333,19.94993734326,4.18645835972472,0.2322578760761,0.129848515872833,0.0381231436922869,0.151908137071204,0.0399608905562864,0.0598678111923681,0.0331227147173325,0.0654134745210219,0.0385054533759895,0.066838158885672,0.0209718807667301,0.0894456768791177,0.027974237551924
"838","25kPa","E2","08","10 uM","05","75/25","Collagen IVOsteopontin","C4OPN",9.33333333333333,10.4827901290109,1.45674170417879,1.28564830667317,0.124291313871017,NA,0.144318609549225,NA,0.0598199097770221,NA,0.0645980071032793,NA,0.0711386210330088,NA,0.09547718787489,NA
"839","25kPa","E2","08","10 uM","06","25/75","Collagen IVGalectin 3","C4G3",128.555555555556,23.8863047697955,4.68121636078954,0.185843083200293,0.121915248390214,0.0364703936753937,0.143742445802526,0.0388850457472235,0.0582531748625889,0.0287523803844506,0.0634950576092427,0.0335095784060788,0.0635375395082646,0.0221247127309906,0.0850467411733961,0.0306628871863299
"840","25kPa","E2","08","10 uM","07","75/25","Collagen ICollagen IV","C1C4",11.7777777777778,10.6144555520604,1.89983609154986,1.2379707575187,0.115838281796511,NA,0.135609226198621,NA,0.0377317049747105,NA,0.0403134338169518,NA,0.0788041150925636,NA,0.105134172961882,NA
"841","25kPa","E2","08","10 uM","08","75/25","Hyaluronic AcidFibronectin","HAFN",17.7777777777778,16.2924658797999,2.41192578724793,1.09737083161691,0.129077129326258,0.0399160646944825,0.14971813817024,0.0435022310798801,0.0548690151114489,0.0259368971394634,0.0598241892753077,0.030492425536833,0.0858713465769003,0.025686880786991,0.114132813120871,0.0358529469687914
"842","25kPa","E2","08","10 uM","09","50/50","LamininFibronectin","LNFN",222.555555555556,24.3036348447442,5.38852909694182,0.107707921989311,0.101211294859775,0.0307172445265531,0.121025356723682,0.0331874122772665,0.0438928229776649,0.0245079029459624,0.0464207166535557,0.028779542689769,0.053855295053193,0.0210319958059493,0.0724522804561361,0.0288646355491862
"843","25kPa","E2","08","10 uM","10","75/25","Collagen IVLaminin","C4LN",178.888888888889,37.8094638358646,5.03023073358489,0.28988812551761,0.12358771430058,0.0365969694483414,0.145747126231184,0.0388819130164633,0.0573656620335332,0.0351395059343502,0.0622688253388716,0.0407373703164995,0.0637448465732515,0.0197623862865167,0.0850780774866719,0.0252689097364953
"844","25kPa","E2","08","10 uM","11","25/75","Collagen IHyaluronic Acid","C1HA",193.222222222222,46.4841669579845,5.02645764591489,0.351686932920824,0.128529770147105,0.0444287442690078,0.150625656540439,0.0463915137142903,0.0573233864919221,0.0362861987917776,0.0622510361421583,0.0417219352605587,0.0637794875085211,0.0223756883010809,0.085156589629074,0.029576490889076
"845","25kPa","E2","08","10 uM","12","50/50","OsteopontinFibronectin","OPNFN",107.777777777778,30.7643372177013,4.48257409227383,0.26361498968602,0.131111701884447,0.0372741580052605,0.153918066330694,0.0394382008923053,0.0644602685373234,0.0374874381475373,0.0706304797776257,0.0428128340804454,0.0726638542367433,0.0222589976059906,0.0968574241535228,0.0302969784781574
"846","25kPa","E2","08","DMSO","02","75/25","Galectin 3Fibronectin","G3FN",177.944444444444,25.0011110864208,4.89594112170481,0.20811270080978,0.141480123893306,0.0389714618171717,0.164089647556251,0.0417401730310185,0.0938460091551737,0.045539793485994,0.105026741865366,0.0520912021951021,0.108106727188479,0.0336649870406016,0.144197394893396,0.0481891950306529
"847","25kPa","E2","08","DMSO","03","75/25","OsteopontinDecorin","OPNDN",470.388888888889,101.543367856082,6.10330623673347,0.196703302305566,0.0934025784538749,0.0298196080446609,0.111944768837902,0.0327302001617597,0.057141883382347,0.0361013075724578,0.0620868589108034,0.04157879819821,0.0585930645798539,0.0194329947858121,0.0793104952821989,0.024861287144435
"848","25kPa","E2","08","DMSO","04","25/75","Collagen IDecorin","C1DN",95.8333333333333,24.4892266562712,4.11126706586458,0.363354410132388,0.130832659701529,0.0398210140690753,0.153264495648682,0.0427067988778667,0.0797882482507923,0.0363296586960538,0.0888406370770703,0.0419124677131253,0.0736537789416634,0.0207800002086952,0.0979632975977159,0.0269981498871341
"849","25kPa","E2","08","DMSO","05","75/25","Collagen IVOsteopontin","C4OPN",27.7777777777778,14.7044966667418,2.53317546428077,0.443399794620943,0.102679463166209,NA,0.123167265271922,NA,0.0677118483314377,NA,0.0749908506810828,NA,0.0624001344763426,NA,0.0839821162520515,NA
"850","25kPa","E2","08","DMSO","06","25/75","Collagen IVGalectin 3","C4G3",364,62.6657801355732,5.84375664146199,0.229197565039226,0.114952594508758,0.0384001733649498,0.135890740687921,0.0406935389607965,0.076728374331981,0.0472105098640787,0.0849486359219764,0.0541007311858684,0.0595952733032785,0.0207303385652572,0.0807415799148721,0.0269692835434101
"851","25kPa","E2","08","DMSO","07","75/25","Collagen ICollagen IV","C1C4",28.7777777777778,NA,2.83527888676318,NA,0.135075357412254,0.0300233647852742,0.157888571408944,0.0323795695958965,0.0845148575996614,0.0357154268478197,0.0942215890122676,0.04119648840105,0.0851493830705402,0.0166532116636388,0.112091790325042,0.0215527283068587
"852","25kPa","E2","08","DMSO","08","75/25","Hyaluronic AcidFibronectin","HAFN",16.1666666666667,19.5377128196271,2.13216780811129,0.979673310907855,0.131904192348934,NA,0.15515145358619,NA,0.0826152218280292,NA,0.0918499999246708,NA,0.0757096640888831,NA,0.100792085755957,NA
"853","25kPa","E2","08","DMSO","09","50/50","LamininFibronectin","LNFN",561.277777777778,142.610386095201,6.26911295811363,0.295034129376844,0.0802356200468161,0.0239113793194499,0.0968401310290534,0.026732801649458,0.0497410627211861,0.0319276285392204,0.0534011136760371,0.036827695616575,0.0399101120006708,0.0125739417194029,0.0551994362028683,0.015888761166225
"854","25kPa","E2","08","DMSO","10","75/25","Collagen IVLaminin","C4LN",539.055555555556,66.8626286584001,6.26568075334007,0.138073701010339,0.091132468833102,0.0309124916654463,0.109089399720259,0.03401209302865,0.0613679381898916,0.0399504489312758,0.0669696431477047,0.0461846408574434,0.0458386179607546,0.0157839191694761,0.0629586431126601,0.0197834377525483
"855","25kPa","E2","08","DMSO","11","25/75","Collagen IHyaluronic Acid","C1HA",610.611111111111,213.545337366825,6.35038394647825,0.290405243895898,0.0865857380038575,0.0284574446574981,0.103794689065699,0.0315140989502439,0.0529729936242907,0.0354820836947248,0.0571904525725516,0.0409977507282576,0.0442907357744354,0.0162484376722884,0.061161471122659,0.0212398659005771
"856","25kPa","E2","08","DMSO","12","50/50","OsteopontinFibronectin","OPNFN",228.055555555556,71.7189731599046,5.03501083346461,0.821418899418949,0.117397721888341,0.0427415637025138,0.138638470607531,0.0450537484996986,0.0809286504302564,0.0448062749520917,0.090024135181313,0.0514952955003054,0.0663773943666733,0.0202394514976653,0.089106108278114,0.0256093557892074
"857","25kPa","E2","09","10 uM","02","50/50","Collagen IVLaminin","C4LN",88.3333333333333,23.4497097826154,4.14623918154242,0.330737949418054,0.122654252334311,0.045776697719128,0.143834820134781,0.0477435529534374,0.0597614264439199,0.0350106837571549,0.0652713973216235,0.0405972133529207,0.083603071137597,0.0327155530373323,0.111414041797588,0.0458998814112053
"858","25kPa","E2","09","10 uM","03","75/25","Collagen IOsteopontin","C1OPN",41.5555555555556,97.8553354021469,2.17574993195041,1.46514561595189,0.112134505518774,NA,0.130840203524434,NA,0.0446678095563815,NA,0.048495098674338,NA,0.0742696809758681,NA,0.100769377749087,NA
"859","25kPa","E2","09","10 uM","04","25/75","Hyaluronic AcidGalectin 3","HAG3",76.3333333333333,66.0201989293176,3.99774546914632,0.671244491967681,0.121236255140629,0.0388912444816091,0.141587539433921,0.0405240085482354,0.0654968685434531,0.0653867223220221,0.0717484215805308,0.072741662661302,0.0667623099102911,0.0209470179645186,0.089183936478616,0.028466234463338
"860","25kPa","E2","09","10 uM","05","50/50","LamininDecorin","LNDN",21.1666666666667,29.3323863483503,2.29129760537069,0.653585439108547,0.115695886981236,0.0441291824235821,0.134272163252499,0.0481869750958577,0.0480111778859577,0.0268997088864837,0.0521804484606325,0.030985898650135,0.0585174242572431,0.0277368072721621,0.0779711654006214,0.0382675638259273
"861","25kPa","E2","09","10 uM","06","75/25","Collagen IVDecorin","C4DN",27.3333333333333,21.0211533672367,2.98285650057819,0.96343993089958,0.0998484906643042,0.0385917422384979,0.11747202519402,0.0429518543661165,0.0382558019856037,0.0277841072653666,0.0409025228949254,0.0323296744306078,0.0484197250268054,0.0304988918395025,0.0648128328602064,0.0401855159879457
"862","25kPa","E2","09","10 uM","07","100","Fibronectin","FN",16.2222222222222,21.2707415113918,2.10137876910831,1.19951784554013,0.106489138099572,NA,0.123855762150992,NA,0.0498708842742696,NA,0.0539269110621437,NA,0.072260424284388,NA,0.0980142977160481,NA
"863","25kPa","E2","09","10 uM","08","50/50","Hyaluronic AcidOsteopontin","HAOPN",35,27.8128667266709,3.15579013369641,1.13901401830721,0.0999159536711553,0.029136104208632,0.116538502457518,0.0310665380368671,0.0321283521894278,0.0190483716002619,0.0345313475770977,0.0221162784449272,0.0592293422583776,0.0234060510264599,0.0794242744133327,0.0321840986354467
"864","25kPa","E2","09","10 uM","09","100","Collagen I","C1",210.555555555556,34.2685472895093,5.34105358441674,0.157482334781753,0.101349699578488,0.0310910216218631,0.121139566749013,0.0336380529685598,0.0423112385957673,0.022461614217088,0.0445816181803002,0.026392085121664,0.0546409556957168,0.0207634206247763,0.0734019014781193,0.027584920717346
"865","25kPa","E2","09","10 uM","10","25/75","Tenascin COsteopontin","TCOPN",83.8888888888889,29.8328677803526,4.29348738666793,0.395644523183937,0.142362196006016,0.0501770950855969,0.165572354758484,0.0517769131567397,0.0560293267618466,0.0330367019622184,0.0609089583035484,0.0383167948039259,0.0725150129201035,0.0237579240362919,0.0966226806056174,0.0316503437050257
"866","25kPa","E2","09","10 uM","11","75/25","DecorinFibronectin","DNFN",229.222222222222,57.1362893050954,5.40315036815128,0.262067387353885,0.0970406072745212,0.0300899920013404,0.116836779074179,0.0328337554973139,0.0438095357041276,0.0288905099770491,0.0462105634206894,0.0335136813958452,0.0515133376625264,0.0192226385968855,0.0694078559385963,0.0250144861118441
"867","25kPa","E2","09","10 uM","12","100","Decorin","DN",26.2222222222222,42.769407550517,2.33889611302051,1.41310761567882,0.100140593961961,0.042607104127603,0.118362188858218,0.0468403806719783,0.0565270703887254,0.0808319298071786,0.0606784864362876,0.0861395711127802,0.0646059613602162,0.032354659486866,0.0869297631635823,0.0459395469104377
"868","25kPa","E2","09","DMSO","02","50/50","Collagen IVLaminin","C4LN",181.277777777778,31.2365526622613,5.14696850020135,0.222042687416771,0.145946209363964,0.0439505164516013,0.169209329632164,0.0458212268416902,0.0993979967074931,0.0527458277965913,0.111246762523405,0.0600729798712268,0.110839961339367,0.0375981263988016,0.149088203822225,0.0585913884700258
"869","25kPa","E2","09","DMSO","03","75/25","Collagen IOsteopontin","C1OPN",22.9444444444444,15.8447327385335,2.5399966134485,1.09251254753255,0.153480666202389,NA,0.175629230382716,NA,0.0845997303728588,NA,0.094039346334214,NA,0.104326398699807,NA,0.140223962304262,NA
"870","25kPa","E2","09","DMSO","04","25/75","Hyaluronic AcidGalectin 3","HAG3",107.111111111111,34.7978287956144,4.35719840978872,0.712539167385291,0.144262030557439,0.0472949242101939,0.166984824129273,0.0488613706719415,0.0875148268188846,0.0445485514788685,0.0975932364327081,0.0509260146171951,0.0777594142589331,0.0198879535141037,0.103161722155842,0.0262489280388651
"871","25kPa","E2","09","DMSO","05","50/50","LamininDecorin","LNDN",30.3888888888889,21.2145128521858,2.90561743451239,0.987634080387544,0.120205656162304,NA,0.142395642331431,NA,0.100752446661541,NA,0.112794470289544,NA,0.0767183953101688,NA,0.101610000638346,NA
"872","25kPa","E2","09","DMSO","06","75/25","Collagen IVDecorin","C4DN",16.5555555555556,7.5129517797231,2.663395293591,0.646131267896728,0.140842288630237,0.0396850237690977,0.163904271336347,0.041289542520733,0.0938198193436439,0.0541671573948174,0.104915813762722,0.0617638172890056,0.0841755079855607,0.0201656894750427,0.111166377992287,0.0271672328613351
"873","25kPa","E2","09","DMSO","07","100","Fibronectin","FN",6.61111111111111,5.8831208649076,1.42845070640196,0.616097434291637,0.127092403220161,NA,0.149866188901567,NA,0.10551378211238,NA,0.118523198353126,NA,0.0780603820958607,NA,0.10373533075228,NA
"874","25kPa","E2","09","DMSO","08","50/50","Hyaluronic AcidOsteopontin","HAOPN",36.1111111111111,41.0501048855068,2.91832997418352,1.42721003699053,0.121332763013929,0.0289588885192277,0.142191377891787,0.0310140368555274,0.0866018170678012,0.0423305281111197,0.0963364463289852,0.0481717851878167,0.0682831311747011,0.0139780963950875,0.091611070796262,0.0184049039847027
"875","25kPa","E2","09","DMSO","09","100","Collagen I","C1",499.5,154.021102450281,6.14550544571581,0.406682315134104,0.0778680444817365,0.0212143273491332,0.0942102900868595,0.024243791087136,0.0505607965307768,0.035395934323847,0.0542124226457699,0.040475416078652,0.0383174097725936,0.01351404309566,0.0533595466304246,0.0173481347692646
"876","25kPa","E2","09","DMSO","10","25/75","Tenascin COsteopontin","TCOPN",126.277777777778,24.5571894881225,4.66542308813309,0.454663370596972,0.122157126526573,0.032686346542677,0.143673786277609,0.0346291210039381,0.0790973019739615,0.0511027853399847,0.0876623063259189,0.0583689083549133,0.0649057622973365,0.0189613139496363,0.0866769755352211,0.0265050779972469
"877","25kPa","E2","09","DMSO","11","75/25","DecorinFibronectin","DNFN",497.111111111111,102.619577945818,6.15250903429149,0.176099128838685,0.0822971800985946,0.026358397221068,0.0988234911459659,0.0291980288001594,0.0509749377274315,0.0307707426205399,0.0547534482265729,0.0357905898839332,0.0425823146969482,0.0132965003623055,0.0590223332867535,0.0171845140906113
"878","25kPa","E2","09","DMSO","12","100","Decorin","DN",46.4444444444444,30.8238724223792,3.38986011780036,0.788789548417206,0.128522813615695,0.0522811433877788,0.149263547693116,0.0548621362348285,0.0727287069053684,0.0393420092122967,0.080542883467616,0.0453318828033093,0.0701913670184973,0.0228522668427944,0.0939863271376534,0.0296047746670522
"879","25kPa","E2","10","10 uM","02","50/50","Collagen IOsteopontin","C1OPN",10.2222222222222,5.8022983951764,1.86518753438465,1.02968570541254,0.110351590393458,NA,0.128728810751772,NA,0.0557298201009846,NA,0.0609577808082909,NA,0.0934640616268574,NA,0.127781997888649,NA
"880","25kPa","E2","10","10 uM","03","50/50","Collagen ITenascin C","C1TC",7.77777777777778,7.6594168620507,1.55460128299503,1.06435212570514,0.104382304633868,NA,0.122798227341348,NA,0.0365027852950271,NA,0.0384663618628017,NA,0.0682605667187374,NA,0.0919286012012996,NA
"881","25kPa","E2","10","10 uM","04","75/25","Hyaluronic AcidDecorin","HADN",77.3333333333333,22.553639765383,4.27871043064775,0.386155001202646,0.128523409510352,0.0360165884303616,0.150002878725453,0.0374714572053786,0.0551525385160165,0.0269771199675352,0.0599277010451048,0.031527119822292,0.0685434785937535,0.0200731106509627,0.0915719099253755,0.0282438200940317
"882","25kPa","E2","10","10 uM","05","75/25","Collagen IDecorin","C1DN",43,15.9895799402819,3.30230678069266,0.381900498609385,0.128255021420631,0.0506130937947379,0.149939496069552,0.0515081291927068,0.0648414054668433,0.0406057325729553,0.0711756093999541,0.0467972037879332,0.0688206700804855,0.0250181511540265,0.0920816979416668,0.034178393502975
"883","25kPa","E2","10","10 uM","06","75/25","LamininGalectin 3","LNG3",16.8888888888889,14.1813649241218,2.35360714445238,0.974787870589329,0.138289509870648,0.0683784565226181,0.159714307100177,0.0679075133869477,0.0609601046551978,0.0336162229690792,0.0669575623046127,0.0390382839123148,0.0879541132325508,0.0414420873954297,0.122917860724535,0.0666276250996931
"884","25kPa","E2","10","10 uM","07","50/50","OsteopontinDecorin","OPNDN",10.3333333333333,11.130538571376,1.83849083791216,0.944297831544195,0.132217721691055,0.062311344980476,0.154831934809281,0.0681934136920026,0.0740146504335578,0.0406148491375795,0.082102259648783,0.0467932248417121,0.0770860786459162,0.0412510189366458,0.104243930560614,0.0598667516337195
"885","25kPa","E2","10","10 uM","08","50/50","Tenascin CFibronectin","TCFN",285.888888888889,45.558265502053,5.62770469971793,0.166543936733323,0.107865148898889,0.0338787887510177,0.128161438875631,0.0362811017271715,0.0468395649861711,0.0279237198733116,0.0500173068662846,0.0323747026171666,0.0572583857411497,0.0252322471521056,0.0767225179433325,0.03474172504419
"886","25kPa","E2","10","10 uM","09","25/75","Collagen IGalectin 3","C1G3",39.5555555555556,21.2524508390601,3.41376617660452,0.721203119978231,0.139422427637433,0.0408046082928776,0.162761569934248,0.0423456749740139,0.0738327421208618,0.0383598863160904,0.0818411343716809,0.0440875160956066,0.086239641407177,0.0219240519806368,0.114644718559374,0.0325292422242212
